# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
158           	smoothSolver	3.066070e-04	2.214670e-05	2	2.505530e-02	1.524610e-03	1	false	GAMG	2.301090e-03	1.358700e-05	4	true
159           	smoothSolver	3.051080e-04	2.206610e-05	2	2.491130e-02	1.517700e-03	1	false	GAMG	2.280380e-03	1.330500e-05	4	true
160           	smoothSolver	3.036220e-04	2.198610e-05	2	2.477400e-02	1.512240e-03	1	false	GAMG	2.259760e-03	2.252430e-05	3	true
161           	smoothSolver	3.021510e-04	2.190670e-05	2	2.463840e-02	1.508850e-03	1	false	GAMG	2.239710e-03	1.341870e-05	4	true
162           	smoothSolver	3.006940e-04	2.182810e-05	2	2.450630e-02	1.504630e-03	1	false	GAMG	2.220420e-03	1.345750e-05	4	true
163           	smoothSolver	2.992510e-04	2.175010e-05	2	2.436990e-02	1.498110e-03	1	false	GAMG	2.203540e-03	1.317560e-05	4	true
164           	smoothSolver	2.978210e-04	2.167270e-05	2	2.423900e-02	1.492840e-03	1	false	GAMG	2.186410e-03	2.181500e-05	3	true
165           	smoothSolver	2.964030e-04	2.159570e-05	2	2.411340e-02	1.489700e-03	1	false	GAMG	2.169050e-03	1.342820e-05	4	true
166           	smoothSolver	2.949980e-04	2.151950e-05	2	2.399550e-02	1.485620e-03	1	false	GAMG	2.152880e-03	1.336810e-05	4	true
167           	smoothSolver	2.936040e-04	2.144360e-05	2	2.386980e-02	1.479500e-03	1	false	GAMG	2.137230e-03	1.309640e-05	4	true
168           	smoothSolver	2.922240e-04	2.136840e-05	2	2.374730e-02	1.474520e-03	1	false	GAMG	2.120990e-03	1.280840e-05	4	true
169           	smoothSolver	2.908550e-04	2.129370e-05	2	2.362610e-02	1.470110e-03	1	false	GAMG	2.105140e-03	2.101190e-05	3	true
170           	smoothSolver	2.894990e-04	2.121950e-05	2	2.350370e-02	1.467160e-03	1	false	GAMG	2.088900e-03	1.340580e-05	4	true
171           	smoothSolver	2.881550e-04	2.114610e-05	2	2.338840e-02	1.463290e-03	1	false	GAMG	2.073990e-03	1.312000e-05	4	true
172           	smoothSolver	2.868230e-04	2.107310e-05	2	2.326530e-02	1.457530e-03	1	false	GAMG	2.059700e-03	1.301440e-05	4	true
173           	smoothSolver	2.855030e-04	2.100060e-05	2	2.314590e-02	1.452970e-03	1	false	GAMG	2.045120e-03	1.274820e-05	4	true
174           	smoothSolver	2.841940e-04	2.092870e-05	2	2.302770e-02	1.448940e-03	1	false	GAMG	2.030830e-03	1.256650e-05	4	true
175           	smoothSolver	2.828960e-04	2.085730e-05	2	2.290950e-02	1.444850e-03	1	false	GAMG	2.016660e-03	1.240880e-05	4	true
176           	smoothSolver	2.816100e-04	2.078640e-05	2	2.279130e-02	1.440610e-03	1	false	GAMG	2.002580e-03	1.220700e-05	4	true
177           	smoothSolver	2.803350e-04	2.071610e-05	2	2.267380e-02	1.436440e-03	1	false	GAMG	1.988630e-03	1.218020e-05	4	true
178           	smoothSolver	2.790710e-04	2.064620e-05	2	2.255720e-02	1.432520e-03	1	false	GAMG	1.975100e-03	1.221920e-05	4	true
179           	smoothSolver	2.778170e-04	2.057680e-05	2	2.244180e-02	1.428920e-03	1	false	GAMG	1.961720e-03	1.228200e-05	4	true
180           	smoothSolver	2.765740e-04	2.050800e-05	2	2.232730e-02	1.425440e-03	1	false	GAMG	1.948860e-03	1.232910e-05	4	true
181           	smoothSolver	2.753410e-04	2.043960e-05	2	2.221310e-02	1.421900e-03	1	false	GAMG	1.936140e-03	1.235480e-05	4	true
182           	smoothSolver	2.741180e-04	2.037160e-05	2	2.209890e-02	1.418250e-03	1	false	GAMG	1.923720e-03	1.236830e-05	4	true
183           	smoothSolver	2.729060e-04	2.030420e-05	2	2.198580e-02	1.414540e-03	1	false	GAMG	1.911550e-03	1.239020e-05	4	true
