# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
165           	smoothSolver	1.514200e-03	1.171740e-04	6	4.549290e-01	2.972200e-02	3	false	GAMG	2.277490e-01	1.367960e-03	5	true
166           	smoothSolver	1.493660e-03	1.152830e-04	6	4.629200e-01	3.734180e-02	3	false	GAMG	2.467810e-01	1.527240e-03	5	true
167           	smoothSolver	1.467430e-03	1.132080e-04	6	4.293320e-01	3.093140e-02	3	false	GAMG	2.145330e-01	1.215610e-03	5	true
168           	smoothSolver	1.445370e-03	1.113810e-04	6	4.552890e-01	3.276310e-02	3	false	GAMG	2.192500e-01	1.737150e-03	5	true
169           	smoothSolver	1.425710e-03	1.096310e-04	6	4.370030e-01	2.914420e-02	3	false	GAMG	2.031950e-01	1.159300e-03	5	true
170           	smoothSolver	1.404110e-03	1.078360e-04	6	4.278700e-01	2.374210e-02	3	false	GAMG	1.906780e-01	1.763540e-03	4	true
171           	smoothSolver	1.384460e-03	1.061520e-04	6	4.370710e-01	2.495070e-02	3	false	GAMG	1.993590e-01	1.849150e-03	4	true
172           	smoothSolver	1.364680e-03	1.044840e-04	6	4.729000e-01	2.601270e-02	3	false	GAMG	2.017920e-01	1.841300e-03	4	true
173           	smoothSolver	1.341220e-03	1.025920e-04	6	4.757580e-01	3.001300e-02	3	false	GAMG	2.196340e-01	1.504220e-03	5	true
174           	smoothSolver	1.321820e-03	1.008980e-04	6	4.749750e-01	3.324350e-02	3	false	GAMG	2.140510e-01	1.671370e-03	5	true
175           	smoothSolver	1.300820e-03	9.913130e-05	6	4.788840e-01	3.495190e-02	3	false	GAMG	2.163500e-01	1.429430e-03	5	true
176           	smoothSolver	1.281320e-03	9.746550e-05	6	4.815780e-01	3.647350e-02	3	false	GAMG	2.303900e-01	1.135770e-03	5	true
177           	smoothSolver	1.261460e-03	9.578930e-05	6	4.848320e-01	3.876510e-02	3	false	GAMG	2.341240e-01	1.528730e-03	5	true
178           	smoothSolver	1.239730e-03	9.404430e-05	6	4.463650e-01	3.213340e-02	3	false	GAMG	2.123600e-01	1.285250e-03	5	true
179           	smoothSolver	1.220740e-03	9.237270e-05	6	4.873710e-01	3.463660e-02	3	false	GAMG	2.228950e-01	1.022710e-03	5	true
180           	smoothSolver	1.201840e-03	9.078240e-05	6	4.957150e-01	3.506740e-02	3	false	GAMG	2.354020e-01	1.928810e-03	5	true
181           	smoothSolver	1.184220e-03	8.920240e-05	6	4.981500e-01	3.276530e-02	3	false	GAMG	2.588080e-01	2.524530e-03	4	true
182           	smoothSolver	1.165070e-03	8.761050e-05	6	4.591120e-01	2.945710e-02	3	false	GAMG	2.591190e-01	1.269200e-03	5	true
183           	smoothSolver	1.147990e-03	8.609360e-05	6	4.777980e-01	3.380580e-02	3	false	GAMG	2.327680e-01	1.764520e-03	5	true
